Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.1.2-38796-10.0.2.4-5201-6-1761804241076,10.0.1.2,38796,10.0.2.4,5201,6,1761804241.0760183,0.010221242904663086,3,0,222,0,74,74,74,0.0,0.0,0.0,0.0,0.0,21719.472090690677,293.50637960392805,0.005110621452331543,0.00020682811737060547,0.0053174495697021484,0.0049037933349609375,0.010221242904663086,0.005110621452331543,0.00020682811737060547,0.0053174495697021484,0.0049037933349609375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222,0,293.50637960392805,0.0,74,74,74,0.0,0,0,3,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,222,0,0,0,0,0,74,0.010221242904663086,0.0,0.010221242904663086,0.010221242904663086,0.0,0.0,0.0,0.0,benign
10.0.3.6-0-10.0.2.3-0-1-1761804266453,10.0.3.6,0,10.0.2.3,0,1,1761804266.4534056,0.04654717445373535,55,0,2310,0,42,42,42,0.0,0.0,0.0,0.0,0.0,49627.07247237916,1181.5969636280752,0.0008619847121062103,0.0009385633176383396,0.005627155303955078,0.00025725364685058594,0.04654717445373535,0.0008619847121062103,0.0009385633176383396,0.005627155303955078,0.00025725364685058594,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1870,0,1181.5969636280752,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,2310,0,0,0,0,55,42,0.04654717445373535,0.0,0.04654717445373535,0.04654717445373535,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804266500,10.0.3.6,0,10.0.2.3,0,1,1761804266.5003939,0.09866738319396973,112,0,4704,0,42,42,42,0.0,0.0,0.0,0.0,0.0,47675.32945261586,1135.126891728949,0.0008888953440898174,0.0017547601671515937,0.01609349250793457,0.0002472400665283203,0.09866738319396973,0.0008888953440898174,0.0017547601671515937,0.01609349250793457,0.0002472400665283203,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3808,0,1135.126891728949,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,4704,0,0,0,0,112,42,0.09866738319396973,0.0,0.09866738319396973,0.09866738319396973,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804266602,10.0.3.6,0,10.0.2.3,0,1,1761804266.602445,0.09736752510070801,154,0,6468,0,42,42,42,0.0,0.0,0.0,0.0,0.0,66428.71936315621,1581.636175313243,0.000636389052945804,0.0009501076745019168,0.007384061813354492,0.00024628639221191406,0.09736752510070801,0.000636389052945804,0.0009501076745019168,0.007384061813354492,0.00024628639221191406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5236,0,1581.636175313243,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,6468,0,0,0,0,154,42,0.09736752510070801,0.0,0.09736752510070801,0.09736752510070801,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804266700,10.0.3.6,0,10.0.2.3,0,1,1761804266.7000842,0.09971141815185547,136,0,5712,0,42,42,42,0.0,0.0,0.0,0.0,0.0,57285.315020802445,1363.9360719238678,0.0007386030974211517,0.0015861806554993015,0.010492563247680664,0.00024366378784179688,0.09971141815185547,0.0007386030974211517,0.0015861806554993015,0.010492563247680664,0.00024366378784179688,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4624,0,1363.9360719238678,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,5712,0,0,0,0,136,42,0.09971141815185547,0.0,0.09971141815185547,0.09971141815185547,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804266800,10.0.3.6,0,10.0.2.3,0,1,1761804266.8000624,0.08262038230895996,47,0,1974,0,42,42,42,0.0,0.0,0.0,0.0,0.0,23892.409413190588,568.8668907902521,0.001796095267586086,0.005904265286670166,0.03770780563354492,0.0002465248107910156,0.08262038230895996,0.001796095267586086,0.005904265286670166,0.03770780563354492,0.0002465248107910156,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1598,0,568.8668907902521,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,1974,0,0,0,0,47,42,0.08262038230895996,0.0,0.08262038230895996,0.08262038230895996,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804266903,10.0.3.6,0,10.0.2.3,0,1,1761804266.9030225,0.09658288955688477,42,0,1764,0,42,42,42,0.0,0.0,0.0,0.0,0.0,18264.104626534812,434.8596339651146,0.0023556802330947503,0.006593214776392714,0.038617610931396484,0.0004048347473144531,0.09658288955688477,0.0023556802330947503,0.006593214776392714,0.038617610931396484,0.0004048347473144531,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1428,0,434.8596339651146,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,1764,0,0,0,0,42,42,0.09658288955688477,0.0,0.09658288955688477,0.09658288955688477,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804267000,10.0.3.6,0,10.0.2.3,0,1,1761804267.0000358,0.07660746574401855,68,0,2856,0,42,42,42,0.0,0.0,0.0,0.0,0.0,37280.961747817564,887.6419463766086,0.0011433950111047544,0.002381732023991374,0.015776634216308594,0.00024390220642089844,0.07660746574401855,0.0011433950111047544,0.002381732023991374,0.015776634216308594,0.00024390220642089844,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2312,0,887.6419463766086,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,2856,0,0,0,0,68,42,0.07660746574401855,0.0,0.07660746574401855,0.07660746574401855,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804267106,10.0.3.6,0,10.0.2.3,0,1,1761804267.1060348,0.08440732955932617,96,0,4032,0,42,42,42,0.0,0.0,0.0,0.0,0.0,47768.3634946191,1137.3419879671214,0.0008884982058876439,0.002906989082140488,0.026528596878051758,0.0002472400665283203,0.08440732955932617,0.0008884982058876439,0.002906989082140488,0.026528596878051758,0.0002472400665283203,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3264,0,1137.3419879671214,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,4032,0,0,0,0,96,42,0.08440732955932617,0.0,0.08440732955932617,0.08440732955932617,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804267201,10.0.3.6,0,10.0.2.3,0,1,1761804267.2011912,0.09869241714477539,114,0,4788,0,42,42,42,0.0,0.0,0.0,0.0,0.0,48514.36552593816,1155.1039410937658,0.0008733842225201362,0.002391279453142538,0.021607637405395508,0.0002434253692626953,0.09869241714477539,0.0008733842225201362,0.002391279453142538,0.021607637405395508,0.0002434253692626953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3876,0,1155.1039410937658,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,4788,0,0,0,0,114,42,0.09869241714477539,0.0,0.09869241714477539,0.09869241714477539,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804267300,10.0.3.6,0,10.0.2.3,0,1,1761804267.3001325,0.0904548168182373,78,0,3276,0,42,42,42,0.0,0.0,0.0,0.0,0.0,36216.97677618313,862.3089708615032,0.0011747378807563287,0.0037202743647722306,0.028002262115478516,0.0002467632293701172,0.0904548168182373,0.0011747378807563287,0.0037202743647722306,0.028002262115478516,0.0002467632293701172,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2652,0,862.3089708615032,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,3276,0,0,0,0,78,42,0.0904548168182373,0.0,0.0904548168182373,0.0904548168182373,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804267415,10.0.3.6,0,10.0.2.3,0,1,1761804267.4159431,0.08382034301757812,75,0,3150,0,42,42,42,0.0,0.0,0.0,0.0,0.0,37580.37591589678,894.7708551403996,0.0011327073380753801,0.002155646880020301,0.013315439224243164,0.0003457069396972656,0.08382034301757812,0.0011327073380753801,0.002155646880020301,0.013315439224243164,0.0003457069396972656,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2550,0,894.7708551403996,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,3150,0,0,0,0,75,42,0.08382034301757812,0.0,0.08382034301757812,0.08382034301757812,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804267500,10.0.3.6,0,10.0.2.3,0,1,1761804267.5001867,0.09039115905761719,93,0,3906,0,42,42,42,0.0,0.0,0.0,0.0,0.0,43212.19066911439,1028.8616825979616,0.0009825125984523606,0.002369679592377499,0.01911616325378418,0.0002994537353515625,0.09039115905761719,0.0009825125984523606,0.002369679592377499,0.01911616325378418,0.0002994537353515625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3162,0,1028.8616825979616,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,3906,0,0,0,0,93,42,0.09039115905761719,0.0,0.09039115905761719,0.09039115905761719,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804267613,10.0.3.6,0,10.0.2.3,0,1,1761804267.613675,0.08583831787109375,77,0,3234,0,42,42,42,0.0,0.0,0.0,0.0,0.0,37675.482001599856,897.0352857523776,0.001129451550935444,0.0024434334718172815,0.013553857803344727,0.00023937225341796875,0.08583831787109375,0.001129451550935444,0.0024434334718172815,0.013553857803344727,0.00023937225341796875,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2618,0,897.0352857523776,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,3234,0,0,0,0,77,42,0.08583831787109375,0.0,0.08583831787109375,0.08583831787109375,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804267701,10.0.3.6,0,10.0.2.3,0,1,1761804267.701077,0.09853386878967285,69,0,2898,0,42,42,42,0.0,0.0,0.0,0.0,0.0,29411.206883452178,700.2668305583852,0.0014490274822010713,0.004859370437071738,0.037094831466674805,0.00024700164794921875,0.09853386878967285,0.0014490274822010713,0.004859370437071738,0.037094831466674805,0.00024700164794921875,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2346,0,700.2668305583852,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,2898,0,0,0,0,69,42,0.09853386878967285,0.0,0.09853386878967285,0.09853386878967285,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804267800,10.0.3.6,0,10.0.2.3,0,1,1761804267.800024,0.09352421760559082,142,0,5964,0,42,42,42,0.0,0.0,0.0,0.0,0.0,63769.57918163301,1518.323313848405,0.0006632923234439065,0.0008387063045673752,0.006593227386474609,0.0002472400665283203,0.09352421760559082,0.0006632923234439065,0.0008387063045673752,0.006593227386474609,0.0002472400665283203,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4828,0,1518.323313848405,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,5964,0,0,0,0,142,42,0.09352421760559082,0.0,0.09352421760559082,0.09352421760559082,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804267901,10.0.3.6,0,10.0.2.3,0,1,1761804267.9013474,0.07632184028625488,120,0,5040,0,42,42,42,0.0,0.0,0.0,0.0,0.0,66036.14353502,1572.2891317861906,0.0006413600024055032,0.000980821400162781,0.008255243301391602,0.0002460479736328125,0.07632184028625488,0.0006413600024055032,0.000980821400162781,0.008255243301391602,0.0002460479736328125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4080,0,1572.2891317861906,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,5040,0,0,0,0,120,42,0.07632184028625488,0.0,0.07632184028625488,0.07632184028625488,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804268000,10.0.3.6,0,10.0.2.3,0,1,1761804268.0004084,0.0961461067199707,96,0,4032,0,42,42,42,0.0,0.0,0.0,0.0,0.0,41936.175447471396,998.480367796938,0.0010120642812628494,0.003521079223893117,0.03242206573486328,0.00024175643920898438,0.0961461067199707,0.0010120642812628494,0.003521079223893117,0.03242206573486328,0.00024175643920898438,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3264,0,998.480367796938,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,4032,0,0,0,0,96,42,0.0961461067199707,0.0,0.0961461067199707,0.0961461067199707,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804268106,10.0.3.6,0,10.0.2.3,0,1,1761804268.1062727,0.09317541122436523,120,0,5040,0,42,42,42,0.0,0.0,0.0,0.0,0.0,54091.52408100183,1287.8934305000435,0.0007829866489442456,0.00170830599507313,0.015343427658081055,0.0002593994140625,0.09317541122436523,0.0007829866489442456,0.00170830599507313,0.015343427658081055,0.0002593994140625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4080,0,1287.8934305000435,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,5040,0,0,0,0,120,42,0.09317541122436523,0.0,0.09317541122436523,0.09317541122436523,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804268205,10.0.3.6,0,10.0.2.3,0,1,1761804268.205622,0.0833890438079834,96,0,4032,0,42,42,42,0.0,0.0,0.0,0.0,0.0,48351.675662384674,1151.2303729139207,0.0008777794085050885,0.0030397090551236277,0.029603958129882812,0.00024962425231933594,0.0833890438079834,0.0008777794085050885,0.0030397090551236277,0.029603958129882812,0.00024962425231933594,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3264,0,1151.2303729139207,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,4032,0,0,0,0,96,42,0.0833890438079834,0.0,0.0833890438079834,0.0833890438079834,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804268308,10.0.3.6,0,10.0.2.3,0,1,1761804268.308625,0.08510756492614746,96,0,4032,0,42,42,42,0.0,0.0,0.0,0.0,0.0,47375.342056828784,1127.9843346863995,0.0008958691044857628,0.002288897460631081,0.01746678352355957,0.00024771690368652344,0.08510756492614746,0.0008958691044857628,0.002288897460631081,0.01746678352355957,0.00024771690368652344,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3264,0,1127.9843346863995,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,4032,0,0,0,0,96,42,0.08510756492614746,0.0,0.08510756492614746,0.08510756492614746,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1761804268404,10.0.3.6,0,10.0.2.3,0,1,1761804268.4040415,0.07573413848876953,96,0,4032,0,42,42,42,0.0,0.0,0.0,0.0,0.0,53238.87061312379,1267.5921574553286,0.0007972014577765214,0.0015164537385893766,0.012609243392944336,0.0002453327178955078,0.07573413848876953,0.0007972014577765214,0.0015164537385893766,0.012609243392944336,0.0002453327178955078,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3264,0,1267.5921574553286,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,4032,0,0,0,0,96,42,0.07573413848876953,0.0,0.07573413848876953,0.07573413848876953,0.0,0.0,0.0,0.0,dos
